Ticker,SimFinId,Currency,Fiscal Year,Fiscal Period,Publish Date,Restated Date,EBITDA,Total Debt,Free Cash Flow,Gross Profit Margin,Operating Margin,Net Profit Margin,Return on Equity,Return on Assets,Free Cash Flow to Net Income,Current Ratio,Liabilities to Equity Ratio,Debt Ratio,"Earnings Per Share, Basic","Earnings Per Share, Diluted",Sales Per Share,Equity Per Share,Free Cash Flow Per Share,Dividends Per Share,Pietroski F-Score
DLTH,50213,USD,2021,Q1,2021-06-04,2021-06-04,74189000.0,45345000.0,115102000.0,0.52204,0.06807,0.04417,0.15242,0.06068,3.9343,1.66723,1.5120200000000001,0.09404,0.90049,0.8955799999999999,20.3849,5.98209,3.5428,,6.0
DLTR,378128,USD,2021,Q1,2021-05-27,2021-05-27,2735700000.0,3227800000.0,2336900000.0,0.30972,0.07944,0.05715,0.19818,0.06977,1.59103,1.3594600000000001,1.84035,0.15333,6.21649,6.19029,108.78087,26.36931,9.89059,,9.0
DMRC,110139,USD,2021,Q1,2021-04-29,2021-04-29,-30488000.0,5079000.0,-31413000.0,0.66952,-1.30542,-1.7670299999999999,-0.5637800000000001,-0.48025,0.7255699999999999,7.127439999999999,0.17390999999999998,0.05634,-3.09685,-3.09685,1.75258,5.48948,-2.247,0.0,4.0
DNB,125293,USD,2021,Q1,2021-05-05,2021-05-05,666500000.0,3576100000.0,370499999.0,0.6925100000000001,0.06189,-0.1313,-0.06592999999999999,-0.02443,-1.5278399999999999,0.6757,1.6983,0.36032,-0.6129899999999999,-0.6129899999999999,4.6686,9.144589999999999,0.93655,0.08114,
DNKN,101599,USD,2020,Q3,2020-11-05,2020-11-05,443520000.0,3023480000.0,492746000.0,0.51237,0.30368,0.16839,-0.41295,0.05662999999999999,2.23726,1.6168799999999999,-8.29172,0.7774399999999999,2.66637,2.64965,15.83492,-6.45688,5.965380000000001,1.17781,5.0
DOV,336327,USD,2021,Q1,2021-04-20,2021-04-20,1304340000.0,3063374000.0,1509709000.0,0.37463,0.14795,0.1073,0.21145999999999998,0.07981,2.04031,1.58564,1.64947,0.33043,5.1411,5.09664,47.91141,20.88638,10.48944,1.97849,7.0
DOW,378129,USD,2021,Q1,2021-04-23,2021-04-23,5655000000.0,16844000000.0,5658000000.0,0.1347,0.06858,0.04863,0.13575,0.03271,2.86191,1.6877799999999998,3.15004,0.2787,2.66568,2.65637,54.81561,18.88087,7.628939999999999,2.7964700000000002,8.0
DPLO,349954,USD,2019,Q3,2019-11-12,2019-11-12,73693000.0,443324000.0,133223000.0,0.0555,-0.0018,-0.12467,-4.9535,-0.55829,-0.20525,0.5471199999999999,7.872660000000001,0.38132,-8.67917,-8.68949,69.61686999999999,1.75213,1.7814299999999998,0.05001,3.0
DPZ,338660,USD,2021,Q1,2021-04-29,2021-04-29,823817000.0,4119789000.0,916062000.0,0.38871,0.17889000000000002,0.11529,-0.15063,0.29315,1.8792799999999998,1.84483,-1.51384,2.47757,12.554030000000001,12.331,108.88911,-83.34279000000001,23.59248,,7.0
DRI,108420,USD,2021,Q3,2021-04-06,2021-04-06,482500000.0,929700000.0,202699999.0,0.15591,0.02041,-0.03543,-0.08511,-0.02171,-0.9247299999999999,0.7898,2.92005,0.09208999999999999,-1.70186,-1.7055,48.035709999999995,19.99612,1.57376,0.6778,4.0
DRQ,113753,USD,2021,Q1,2021-04-29,2021-04-29,26118000.0,0.0,-4063000.0,0.27166999999999997,-0.01375,-0.12971,-0.04506,-0.040310000000000006,0.08943999999999999,8.86316,0.11759000000000001,0.0,-1.29121,-1.29121,9.95421,28.658170000000002,-0.11548,,4.0
DTE,378131,USD,2021,Q1,2021-04-27,2021-04-27,3479000000.0,20652000000.0,4132000000.0,0.49207,0.15627,0.11018,0.11208,0.030510000000000002,2.89965,1.68632,2.6730400000000003,0.44223999999999997,7.364339999999999,7.364339999999999,66.83721,64.86822,21.35401,4.00517,6.0
DTRM,80268,USD,2018,Q3,2019-02-19,2019-02-19,-8053000.0,10225000.0,-6815000.0,0.47607,-0.50331,-0.55006,2.61643,-0.34508,0.5058600000000001,0.54965,-8.58205,0.26191,-0.8841899999999999,-0.8841899999999999,1.60746,-0.33794,-0.44728,,1.0
DUK,191249,USD,2021,Q1,2021-05-10,2021-05-10,11058000000.0,64418000000.0,1543000000.0,0.48336,0.22801,0.05501,0.026660000000000003,0.0081,1.16541,0.49086,2.29182,0.39408000000000004,1.7753900000000002,1.7742,32.27489,61.98324,2.06906,3.87261,5.0
DVA,349826,USD,2021,Q1,2021-04-29,2021-04-29,2312440000.0,8997956000.0,1706880000.0,0.31033,0.14493,0.06691,0.27726,0.04372,2.21256,1.6704700000000001,5.3425199999999995,0.50988,6.660489999999999,6.4631099999999995,99.5412,10.775780000000001,14.7367,,6.0
DVAX,138695,USD,2021,Q1,2021-05-06,2021-05-06,-23016000.0,179889000.0,,0.71519,-0.23016,-0.5190899999999999,-0.6190100000000001,-0.126,,3.90719,3.9128800000000004,0.36703,-0.57503,-0.56938,1.10778,0.92895,,,5.0
DVN,122079,USD,2021,Q1,2021-05-05,2021-05-05,850000000.0,7268000000.0,-901000000.0,0.7126399999999999,-0.11459000000000001,-0.14457,-0.07671,-0.03182,1.38402,1.17725,1.41068,0.35528000000000004,-1.46292,-1.46128,10.1191,18.770789999999998,-2.02472,0.9573,4.0
DXCM,352596,USD,2021,Q1,2021-04-29,2021-04-29,386799999.0,1707000000.0,-213300001.0,0.67478,0.15385,0.25363,0.27007,0.11709000000000001,-0.41498,5.70286,1.30654,0.38886,5.38079,5.20111,21.21539,19.923579999999998,-2.23292,,5.0
DXLG,178401,USD,2021,Q1,2021-05-27,2021-05-27,8416000.0,184930000.0,22449000.0,0.38178,-0.0317,-0.03782,-1.4883,-0.04873,-1.5904399999999999,0.81702,29.5446,0.6383800000000001,-0.27431,-0.27431,7.25295,0.18431,0.43627,,4.0
DY,252287,USD,2021,Q1,2021-05-26,2021-05-26,269651000.0,896700000.0,306515000.0,0.17047,0.032310000000000005,0.02174,0.08353,0.0299,4.53069,3.4352699999999996,1.7940099999999999,0.39624000000000004,2.13547,2.10022,98.24115,25.56621,9.67516,,6.0
DYNT,286288,USD,2021,Q3,2021-05-13,2021-05-13,-2130312.0,3651875.0,-218095.0,0.27386,-0.08627,-0.09197999999999999,-0.17812,-0.10065,0.05429,1.84742,0.76981,0.09149,-0.27806,-0.27806,3.0230900000000003,1.00868,-0.0151,,4.0
DZSI,202955,USD,2021,Q1,2021-05-10,2021-05-10,-8417000.0,1764000.0,-23621000.0,0.3261,-0.0406,-0.11232,-0.28544,-0.14844000000000002,0.62929,2.63204,0.9229799999999999,0.00698,-1.66586,-1.66586,14.83151,5.8361,-1.04831,,4.0
EA,372651,USD,2020,Q4,2021-05-26,2021-05-26,1227000000.0,1876000000.0,1764000000.0,0.73459,0.18582,0.14869000000000002,0.10676,0.06299,2.10753,2.4335400000000003,0.6949,0.14118,2.8961900000000003,2.8639900000000003,19.477510000000002,27.12803,6.10381,0.3391,4.0
EBAY,104109,USD,2021,Q1,2021-04-29,2021-04-29,3919000000.0,7027000000.0,4210000000.0,0.74975,0.29655,0.25938,0.76817,0.15461,1.45373,1.30429,3.96844,0.37515,4.18497,4.12536,16.13439,5.44798,6.083819999999999,0.65751,6.0
EBF,90209,USD,2020,Q4,2021-05-07,2021-05-07,53533000.0,0.0,68334000.0,0.28986999999999996,0.09916,0.06731000000000001,0.08017,0.06612,2.8361400000000003,4.22441,0.21241,0.0,0.9268700000000001,0.9268700000000001,13.77077,11.561739999999999,2.62872,0.90275,5.0
EBIX,147655,USD,2021,Q1,2021-05-17,2021-05-17,142740000.0,690431000.0,109321000.0,0.34923000000000004,0.16565,0.11474000000000001,0.13192,0.056979999999999996,1.22495,2.03055,1.31524,0.44081000000000004,2.92314,2.91812,25.4757,20.624879999999997,3.58071,0.30346999999999996,6.0
ECL,378133,USD,2021,Q1,2021-05-06,2021-05-06,2322500000.0,6710100000.0,1892299998.0,0.40817,0.12813,-0.11110999999999999,-0.20489000000000002,-0.07112,-1.46135,1.80562,1.8809799999999999,0.36851999999999996,-4.522880000000001,-4.4752,40.70765,21.978,6.6095,1.96298,5.0
ED,378121,USD,2021,Q1,2021-05-06,2021-05-06,4653000000.0,22382000000.0,2959000000.0,0.80369,0.21325999999999998,0.09024,0.059379999999999995,0.01838,2.58428,0.69934,2.2309400000000004,0.35927,3.39813,3.3895800000000005,37.658409999999996,56.48613,8.78172,2.92328,3.0
EEI,55609,USD,2020,Q1,2019-12-17,2019-12-17,-397000.0,338000.0,1511000.0,0.43411000000000005,-0.016030000000000003,-0.00626,-0.0164,-0.01069,-2.72744,2.3858599999999996,0.53397,0.006520000000000001,-0.12835,-0.12835,20.50591,7.61483,0.35007,0.39988,4.0
EFH,352819,USD,2015,Q3,2015-11-03,2016-11-01,1749000000.0,139000000.0,-1311000000.0,0.54389,0.11198,-1.40975,0.36083000000000004,-0.33721,0.15850999999999998,0.54079,-2.07006,0.0056700000000000006,,,,,,,
EFX,378137,USD,2021,Q1,2021-04-22,2021-04-22,1269000000.0,4379700000.0,1015299999.0,0.58777,0.19334,0.13898,0.18144000000000002,0.06299,1.6668900000000002,0.71102,1.88037,0.45293999999999995,5.00802,4.95405,36.03289,27.28058,8.34779,1.55971,7.0
EGAN,233349,USD,2021,Q3,2021-05-14,2021-05-14,8599000.0,0.0,6380000.0,0.75074,0.10869000000000001,0.09162999999999999,0.16582,0.07579,0.90343,1.6278700000000002,1.18789,0.0,0.22849,0.21741,2.49358,1.3779700000000001,0.20643000000000003,,6.0
EGHT,36662,USD,2020,Q4,2021-05-17,2021-05-17,-127966000.0,308435000.0,-200706000.0,0.56767,-0.27454,-0.31105,-1.03166,-0.24408000000000002,1.2121,2.27828,3.22674,0.45464,-1.56656,-1.56656,5.03637,1.51849,-1.89883,,5.0
EGLT,286194,USD,2019,Q4,2020-04-28,2020-04-28,-15152000.0,99887000.0,,1.0,-0.36124,-0.5864699999999999,-1.1002299999999998,-0.20244,,0.68137,4.43481,0.43356000000000006,-3.2539,-3.2539,5.54831,2.9574599999999998,,,4.0
EHC,117690,USD,2021,Q1,2021-05-04,2021-05-04,919200000.0,3297200000.0,712400000.0,0.29157,0.1433,0.06489,0.14677,0.04654,2.33957,1.23258,2.15332,0.5039899999999999,3.0819799999999997,3.04652,47.49798,16.75202,7.21053,1.1336,4.0
EIGI,74731,USD,2020,Q3,2020-11-09,2020-11-09,267182000.0,1657426000.0,326240000.0,0.57153,0.1306,0.01686,0.08342999999999999,0.0070599999999999994,17.55772,0.5577,10.81649,0.6297699999999999,0.12918,0.12784,7.660010000000001,1.54841,2.2681,2.9699299999999997,8.0
EIX,378134,USD,2021,Q1,2021-04-27,2021-04-27,4768000000.0,23594000000.0,-2373000000.0,0.63507,0.19625,0.05927999999999999,0.04732,0.011559999999999999,-2.91166,0.56102,3.09365,0.33464,2.1618,2.1560799999999998,36.466840000000005,37.36074,-6.29443,2.51724,6.0
EL,172930,USD,2021,Q3,2021-05-03,2021-05-03,1606000000.0,5958000000.0,1785000000.0,0.7542300000000001,0.06573999999999999,0.0945,0.25009000000000003,0.06985,1.28417,2.11603,2.58042,0.2994,3.8363300000000002,3.76617,40.59615,15.25702,4.92652,1.5510899999999999,4.0
ELMD,187864,USD,2020,Q2,2020-02-11,2021-02-09,5777557.0,82938.0,3813168.0,0.76871,0.14799,0.11067,0.12780999999999998,0.1155,1.0485200000000001,8.78059,0.10661,0.00263,0.43506999999999996,0.42007,3.9312,3.4039800000000002,0.45618000000000003,,5.0
ELYS,360213,USD,2021,Q1,2021-05-13,2021-05-13,-3358146.0,158651.0,-1283128.0,1.0,-0.10705,-0.25947,-0.40826,-0.27794,0.11988,2.3519,0.46885,0.00412,-0.65379,-0.65379,2.5197700000000003,1.60143,-0.07837000000000001,,3.0
EMC,261451,USD,2016,Q2,2016-08-08,2016-08-08,,6279000000.0,,0.61258,0.13885999999999998,0.08541,0.08694,0.04492,,1.45137,0.93521,0.13432,1.0798299999999998,1.07102,12.64224,11.383469999999999,,0.46484,
EMN,122948,USD,2021,Q1,2021-05-03,2021-05-03,1566000000.0,5524000000.0,1439000000.0,0.23099,0.11364,0.057170000000000006,0.07818,0.0305,2.91296,1.88343,1.56291,0.34109,3.64508,3.61177,63.75945,45.99151,10.61797,2.67109,6.0
EMR,255983,USD,2021,Q2,2021-05-05,2021-05-05,4068000000.0,7279000000.0,4373000000.0,0.4152,0.18477000000000002,0.12470999999999999,0.23181,0.08941,2.05498,1.26486,1.59259,0.30584,3.55838,3.5378199999999995,28.533920000000002,15.26692,7.3124,2.01329,5.0
ENDP_old,378135,USD,2013,Q4,2014-03-03,2014-03-03,-169962000.0,3738773000.0,-228924000.0,0.60277,-0.16264,-0.26189,-1.17109,-0.10428,0.33403,1.68242,10.2298,0.56891,-6.04915,-6.04915,23.09817,4.64291,-2.0206,,6.0
ENG,58098,USD,2021,Q1,2021-05-06,2021-05-06,-2632000.0,8485000.0,-745000.0,0.10747999999999999,-0.05321,-0.02915,-0.1225,-0.055279999999999996,0.44345,1.96124,1.2160600000000001,0.27919,-0.0489,-0.0489,1.67765,0.39916999999999997,-0.02168,,2.0
ENS,35886,USD,2020,Q4,2021-05-26,2021-05-26,350831000.0,1004442000.0,413571000.0,0.24821,0.08622,0.04815,0.09287999999999999,0.0414,2.88456,2.4983,1.24336,0.29007,3.37331,3.32629,70.06493,36.22743,9.73052,0.7014199999999999,4.0
ENZ,50379,USD,2020,Q2,2020-03-06,2021-03-16,-23344000.0,4363000.0,-19559000.0,0.28865999999999997,-0.32779,0.01925,0.02178,0.01321,-12.67596,3.06466,0.64807,0.037360000000000004,0.03246,0.03238,1.6866900000000002,1.49075,-0.41148,,5.0
EOG,100699,USD,2021,Q1,2021-05-06,2021-05-06,4201117000.0,5133000000.0,704023000.0,1.0,0.09,0.00624,0.00301,0.00173,11.27736,1.86926,0.74217,0.14190999999999998,0.10776,0.1077,17.27511,35.83773,1.21523,1.5066,5.0
EPAC,89259,USD,2021,Q2,2021-03-26,2021-03-26,41449000.0,210000000.0,44526000.0,0.43337,0.04372,0.009309999999999999,0.011059999999999999,0.005220000000000001,10.55118,2.82368,1.12117,0.25958000000000003,0.07053,0.07024,7.57591,6.37392,0.7441300000000001,0.040010000000000004,7.0
EPZM,138374,USD,2021,Q1,2021-05-06,2021-05-06,-233649000.0,234804000.0,-267652000.0,0.6685,-10.81732,-11.390310000000001,-2.04039,-0.61722,1.06621,8.7273,2.30576,0.5773199999999999,-2.47313,-2.47313,0.21713000000000002,0.8561700000000001,-2.63687,,2.0
EQIX,378138,USD,2021,Q1,2021-04-30,2021-04-30,2631736000.0,11144339000.0,238714000.0,0.48793000000000003,0.18686,0.06623,0.03851,0.01491,0.58602,1.55418,1.58276,0.40796,4.595269999999999,4.5597900000000005,69.37881,119.31709,2.69293,11.02708,5.0
EQT,378136,USD,2021,Q1,2021-05-06,2021-05-06,794445000.0,4707561000.0,-406961000.0,0.35247,-0.21957,-0.28967,-0.09106,-0.04659,0.48416000000000003,0.75068,0.95435,0.26095999999999997,-3.1544,-3.1544,10.88955,34.59952,-1.52725,0.0,4.0
ES,378141,USD,2021,Q1,2021-05-10,2021-05-10,3862401000.0,17866307000.0,554301000.0,0.66764,0.27901,0.13216,0.08594,0.02658,0.44826000000000005,0.56814,2.2329,0.38406999999999997,3.6158699999999997,3.6083199999999995,27.3599,41.6206,1.62086,2.25624,7.0
ESI_delist,114707,USD,2016,Q2,2016-07-29,2016-07-29,114919000.0,179460000.0,99904000.0,0.52625,0.12335,0.02657,0.12452,0.03514,4.86104,0.7207399999999999,2.54375,0.30683,0.8645,0.8572200000000001,32.53417,6.942419999999999,4.202369999999999,,4.0
ESP,230667,USD,2021,Q3,2021-05-17,2021-05-17,377315.0,0.0,2775002.0,0.12059,-0.00526,-0.0034200000000000003,-0.0036,-0.00285,-26.528890000000004,4.49141,0.26379,0.0,-0.04355,-0.043539999999999995,12.72285,12.10426,1.15541,0.7488,2.0
ESRX,107733,USD,2018,Q3,2018-10-31,2018-10-31,7302800000.0,14995500000.0,5807600000.0,0.08806,0.05272999999999999,0.04834,0.23815999999999998,0.08838,1.1853,0.76785,1.6949,0.27047,8.70168,8.63878,179.99947,36.52426,10.31408,,7.0
ESS,378140,USD,2021,Q1,2021-04-28,2021-04-28,918791000.0,6096709000.0,,0.79488,0.27169,0.28955,0.0676,0.03302,,0.017519999999999997,1.0473299999999999,0.47667,6.47806,6.46771,22.37298,92.42414000000001,,8.318439999999999,4.0
ESTC,917843,USD,2021,Q3,2021-03-03,2021-03-03,-109833000.0,0.0,-91442000.0,0.73035,-0.22899,-0.21151,-0.25744,-0.13032,0.77966,1.54552,0.97546,0.0,-1.3760299999999999,-1.3760299999999999,6.50566,5.34508,-1.07284,,4.0
ETN,124922,USD,2021,Q1,2021-05-04,2021-05-04,2740000000.0,10158000000.0,3487000000.0,0.30803,0.1081,0.08051,0.09509,0.041960000000000004,2.43846,1.50509,1.26611,0.29806,3.5799199999999995,3.56209,44.463640000000005,37.54412,8.7295,2.96408,4.0
ETR,354347,USD,2021,Q1,2021-05-06,2021-05-06,4171962000.0,25732104000.0,-3213249000.0,0.74025,0.18062999999999999,0.15233,0.14232,0.027339999999999996,-2.00304,1.06132,4.20491,0.43861000000000006,8.00928,7.975389999999999,52.58002,55.00589,-16.042920000000002,3.8277400000000004,6.0
EV,200412,USD,2020,Q4,2020-12-22,2020-12-22,397625000.0,2281216000.0,110889000.0,0.54132,0.21628000000000003,0.08005,0.08957000000000001,0.027989999999999998,0.80055,5.1573,2.20024,0.46092,1.2636399999999999,1.19684,15.78555,12.07554,1.0116,1.6776,3.0
EVH,146041,USD,2021,Q1,2021-05-06,2021-05-06,103592000.0,228738000.0,-15258000.0,0.32737,0.04222,-0.26105,-0.42978,-0.2032,0.057510000000000006,1.2263,1.115,0.1752,-3.1249700000000002,-3.1249700000000002,11.97061,7.27112,-0.17972,,5.0
EVI,258455,USD,2021,Q3,2021-05-10,2021-05-10,6872000.0,22751000.0,11252000.0,0.24554,0.0107,0.006679999999999999,0.01555,0.008409999999999999,7.268730000000001,1.29839,0.84998,0.12355999999999999,0.12375,0.12375,18.53734,7.95707,0.8995299999999999,0.0,5.0
EW,108955,USD,2021,Q1,2021-04-28,2021-04-28,1448700000.0,595200000.0,1216100000.0,0.75216,0.29806,0.1902,0.18268,0.11797,1.4290200000000002,3.8413,0.5485399999999999,0.08251,1.36762,1.34876,7.190360000000001,7.4863800000000005,1.9543599999999999,,7.0
EXA,177765,USD,2017,Q2,2017-08-28,2017-08-28,1479000.0,1658000.0,-12939000.0,0.71795,-0.04177,-0.0646,-0.28856,-0.08678999999999999,2.75532,1.06272,2.3246900000000004,0.030639999999999997,-0.31544,-0.31544,4.88291,1.09317,-0.86915,,3.0
EXAS,41775,USD,2021,Q1,2021-05-04,2021-05-04,-702055000.0,2199184000.0,-1059071000.0,0.75239,-0.50239,-0.48203,-0.20418,-0.11062999999999999,1.42147,2.82281,0.8455799999999999,0.32655,-4.76201,-4.76201,9.879010000000001,23.32256,-6.76905,,3.0
EXC,378142,USD,2021,Q1,2021-05-05,2021-05-05,18234000000.0,42047000000.0,9308000000.0,0.8065399999999999,0.32125,0.03195,0.03182,0.0084,8.523810000000001,0.9570700000000001,2.78865,0.32344,1.11828,1.11742,35.00461,32.78546,9.532,1.52893,4.0
EXEL,289286,USD,2021,Q1,2021-05-06,2021-05-06,62837000.0,0.0,534000.0,0.9610200000000001,0.05107,0.06283,0.033889999999999997,0.02957,0.00824,6.723,0.14617,0.0,0.20890999999999998,0.20281,3.3248800000000003,6.164280000000001,0.00172,,3.0
EXP,110585,USD,2020,Q4,2021-05-21,2021-05-21,487931.0,1008616.0,686518.0,0.25166,0.22115,0.20919000000000001,0.24978000000000003,0.11957999999999999,2.02248,3.90714,1.0888200000000001,0.35531,0.008190000000000001,0.008140000000000001,0.03915,0.032780000000000004,0.01656,0.0001,8.0
EXPD,378143,USD,2021,Q1,2021-05-06,2021-05-06,1396802000.0,0.0,1495251000.0,0.28206,0.11575,0.0744,0.2991,0.15784,1.7366099999999998,2.04745,0.8949799999999999,0.0,5.11132,5.0375,68.69675,17.06588,8.876380000000001,1.03845,4.0
EXPE,112653,USD,2021,Q1,2021-05-07,2021-05-07,-802000000.0,8464000000.0,-1766000000.0,0.67847,-0.35907,-0.47025,-0.53693,-0.0911,0.88655,1.0070700000000001,4.8938,0.38708000000000004,-13.9786,-13.9786,29.725590000000004,8.484,-12.39268,0.0,3.0
EXPR,50957,USD,2021,Q1,2021-06-03,2021-06-03,-277629000.0,434687000.0,-345783000.0,0.08937,-0.26081,-0.2211,8.32767,-0.21120999999999998,1.16377,0.8731200000000001,-40.42765,0.309,-4.58718,-4.58718,20.74735,-0.55084,-5.338419999999999,0.5592600000000001,2.0
EXR,130051,USD,2021,Q1,2021-05-03,2021-05-03,895832000.0,0.0,574540000.0,0.73768,0.48318999999999995,0.41703,0.17395,0.06176,0.9964299999999999,0.10177,1.81677,0.0,4.42783,4.42791,10.61744,22.438489999999998,4.412030000000001,3.7099,7.0
EXTR,187330,USD,2021,Q3,2021-04-29,2021-04-29,5063000.0,343716000.0,1853000.0,0.57518,-0.02072,-0.03127,-0.84264,-0.03105,-0.06258999999999999,1.01443,26.14242,0.36041,-0.24165999999999999,-0.23911999999999997,7.7283,0.28678000000000003,0.015119999999999998,,5.0
EYPT,232734,USD,2020,Q4,2021-03-12,2021-03-12,-34641000.0,37977000.0,,0.83088,-1.08285,-1.31818,-2.4483,-0.49494,,4.23952,3.94671,0.41407,-2.4704200000000003,-2.4704200000000003,1.87412,1.00805,,,5.0
F,249937,USD,2021,Q1,2021-04-29,2021-04-29,7965000000.0,152672000000.0,23651000000.0,0.1358,-0.00299,0.03081,0.11703,0.01524,5.94844,1.20884,6.67702,0.58536,0.99969,0.9974299999999999,32.44755,8.50537,5.9465699999999995,0.00075,6.0
FAST,339017,USD,2021,Q1,2021-04-16,2021-04-16,1304400000.0,405000000.0,1528300001.0,0.45186000000000004,0.20174,0.15219000000000002,0.31116,0.21281999999999998,1.7625400000000002,3.9537199999999997,0.46208999999999995,0.0994,1.51122,1.5059,9.9295,4.8567800000000005,2.66359,1.43018,6.0
FB,121021,USD,2021,Q1,2021-04-29,2021-04-29,45393000000.0,0.0,27829000000.0,0.8054600000000001,0.4042,0.35743,0.25244,0.20634,0.82478,6.08021,0.22345,0.0,11.83895,11.669030000000001,33.12246,46.89719,9.764560000000001,,6.0
FBHS,378152,USD,2021,Q1,2021-05-04,2021-05-04,1100500000.0,2682800000.0,1007800000.0,0.35848,0.1435,0.09627000000000001,0.21261999999999998,0.08311,1.6207799999999999,1.9598200000000001,1.55851,0.35856,4.48872,4.4366699999999994,46.62408,21.11099,7.27522,0.9803299999999999,8.0
FCEL,197812,USD,2021,Q2,2021-06-10,2021-06-10,-38960000.0,8575000.0,-61871000.0,-0.30279,-0.92394,-1.58409,-0.27721,-0.19094,0.60501,4.36802,0.45183999999999996,0.01601,-0.37226,-0.37226,0.235,1.125,-0.22521999999999998,,4.0
FCS,147401,USD,2016,Q2,2016-08-10,2016-08-10,178700000.0,198900000.0,139600000.0,0.3167,0.047369999999999995,0.00479,0.00565,0.00404,21.8125,4.10759,0.39921,0.12552,0.05605,0.05585,11.70396,9.878689999999999,1.22268,,6.0
FCX,378154,USD,2021,Q1,2021-05-05,2021-05-05,5702000000.0,9809000000.0,5554000000.0,0.27674,0.25206,0.11126,0.09237000000000001,0.04143,3.0719,2.35437,1.22976,0.22476,1.2421799999999998,1.23793,11.16455,7.50258,3.81587,-0.05015,8.0
FDS,91248,USD,2021,Q2,2021-04-05,2021-04-05,517661000.0,574399000.0,515358000.0,0.52013,0.29745,0.25242,0.39588,0.17941,1.32775,3.1983200000000003,1.20661,0.26549,10.2207,10.02859,40.49023,25.81793,13.570529999999998,3.00878,7.0
FDX,259098,USD,2021,Q3,2021-03-18,2021-03-18,8659000000.0,23443000000.0,1751000000.0,0.25363,0.0624,0.03846,0.1378,0.03659,0.57808,1.60032,2.76657,0.28315,11.50617,11.38722,299.1529,83.49858,6.65147,2.59449,6.0
FEIM,118109,USD,2021,Q3,2021-03-12,2021-03-12,-1397000.0,0.0,3877000.0,0.24669000000000002,-0.09654,-0.07601000000000001,-0.06881,-0.04392,-1.04417,6.57025,0.5665899999999999,0.0,-0.40565999999999997,-0.40493,5.3371,5.89538,0.42357,0.0,6.0
FELE,124153,USD,2021,Q1,2021-04-30,2021-04-30,189129000.0,94032000.0,233569000.0,0.34893,0.11590999999999999,0.0896,0.1363,0.09183,1.98449,3.17064,0.48425,0.07337,2.54893,2.51893,28.448790000000002,18.655739999999998,5.05834,0.66222,8.0
FET,124637,USD,2021,Q1,2021-05-07,2021-05-07,-137799000.0,268384000.0,-47624000.0,-0.015590000000000001,-0.41839,-0.20121,-0.23431999999999997,-0.10594,0.53266,3.4083,1.21187,0.31801,-15.99259,-15.99259,79.48378000000001,68.25025,-8.5186,,4.0
FEYE,276492,USD,2021,Q1,2021-04-30,2021-04-30,-13644000.0,972280000.0,-25822000.0,0.64975,-0.11785,-0.19948,-0.17127,-0.06026,0.13452999999999998,2.1385,1.8419400000000001,0.30527,-0.84351,-0.84351,4.22864,3.1428,-0.11348,,6.0
FFIV,60283,USD,2021,Q2,2021-05-06,2021-05-06,466413000.0,378685000.0,416503000.0,0.81298,0.14485,0.11283,0.13868,0.06162,1.49577,1.00644,1.2508,0.08379,4.56046,4.49023,40.419959999999996,32.88366,6.8214,,4.0
FIS,88558,USD,2021,Q1,2021-05-06,2021-05-06,4432000000.0,19439000000.0,4586000000.0,0.34024,0.05347999999999999,-0.01811,-0.00473,-0.00279,-19.93913,0.81237,0.69206,0.23615,-0.37082,-0.36741,20.470779999999998,78.12979,7.393789999999999,1.44458,3.0
